timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state,label,threat_type
2026-04-05T21:22:00,10.230.227.180,216.91.64.94,icmp,1061,1.16,S,914.66,time_wait,anomaly,spoofing
2026-04-05T21:23:00,10.95.46.162,184.149.13.158,tcp,115,0.94,18,122.34,reset,anomaly,spoofing
2026-04-05T21:24:00,204.93.214.166,10.220.201.238,udp,1458,0.47,,1953.36,unknown,anomaly,protocol_threat
2026-04-05T21:25:00,53.53.87.197,172.29.95.120,icmp,879,0.01,0,8610.18,syn_sent,anomaly,protocol_threat
2026-04-05T21:26:00,213.152.67.198,10.170.8.42,icmp,3619,0.4,0,4543.69,closed,anomaly,protocol_threat
2026-04-05T21:27:00,172.30.175.11,10.12.41.44,udp,2014,3.21,24,627.41,syn_sent,normal,normal
2026-04-05T21:28:00,192.168.55.81,192.168.49.60,udp,1958,1.06,24,1847.17,established,normal,normal
2026-04-05T21:29:00,192.168.232.77,172.27.37.3,udp,1272,3.74,0,340.11,syn_recv,normal,normal
2026-04-05T21:30:00,10.127.103.197,10.127.103.197,udp,667,0.66,,1010.61,time_wait,anomaly,spoofing
2026-04-05T21:31:00,10.170.159.165,179.85.227.118,icmp,1114,0.42,"S,A",2652.38,reset,anomaly,spoofing
2026-04-05T21:32:00,10.134.225.105,67.218.96.131,udp,892,1.47,2,606.8,closed,anomaly,spoofing
2026-04-05T21:33:00,192.168.187.163,192.168.187.163,icmp,1052,0.41,0,2565.85,time_wait,anomaly,spoofing
2026-04-05T21:34:00,42.36.46.182,192.168.111.50,icmp,433,0.84,0,7859.01,reset,anomaly,protocol_threat
2026-04-05T21:35:00,187.38.19.148,192.168.179.69,icmp,113,0.02,,4533.72,unknown,anomaly,protocol_threat
2026-04-05T21:36:00,93.122.137.89,192.168.103.20,udp,957,0.21,0,9982.44,reset,anomaly,protocol_threat
2026-04-05T21:37:00,10.47.150.104,172.18.155.2,udp,429,1.96,18,218.88,syn_recv,normal,normal
2026-04-05T21:38:00,172.21.111.45,172.19.19.88,tcp,1253,1.46,24,858.22,closed,normal,normal
2026-04-05T21:39:00,172.23.67.194,10.203.153.89,icmp,85,2.8,2,30.36,fin_wait,normal,normal
2026-04-05T21:40:00,192.168.226.125,250.149.38.94,udp,346,1.24,F,279.03,closed,anomaly,spoofing
2026-04-05T21:41:00,172.21.22.144,61.210.77.49,udp,1071,0.92,2,1164.13,reset,anomaly,spoofing
2026-04-05T21:42:00,10.41.80.91,10.41.80.91,tcp,590,0.52,18,1134.62,time_wait,anomaly,spoofing
2026-04-05T21:43:00,192.168.55.123,243.167.34.187,tcp,215,1.12,0,191.96,syn_sent,anomaly,spoofing
2026-04-05T21:44:00,119.178.120.144,172.31.96.90,icmp,811,0.84,0,11975.47,syn_sent,anomaly,protocol_threat
2026-04-05T21:45:00,121.108.195.154,10.155.166.104,tcp,5482,0.86,0,5795.33,unknown,anomaly,protocol_threat
2026-04-05T21:46:00,231.194.219.86,10.80.164.105,icmp,3373,0.89,,8572.31,syn_sent,anomaly,protocol_threat
2026-04-05T21:47:00,192.168.247.163,172.22.201.235,udp,991,1.41,24,702.84,closed,normal,normal
2026-04-05T21:48:00,192.168.54.146,10.217.110.226,icmp,672,0.18,18,3733.33,established,normal,normal
2026-04-05T21:49:00,10.28.9.146,172.30.110.95,udp,352,2.11,24,166.82,closed,normal,normal
2026-04-05T21:50:00,192.168.182.117,59.206.58.125,udp,489,0.72,S,679.17,time_wait,anomaly,spoofing
2026-04-05T21:51:00,10.187.137.178,10.187.137.178,udp,233,0.23,"S,A",1013.04,reset,anomaly,spoofing
2026-04-05T21:52:00,192.168.95.128,123.54.109.240,tcp,839,0.76,S,1103.95,syn_sent,anomaly,spoofing
2026-04-05T21:53:00,192.168.51.6,234.157.112.154,tcp,968,1.0,,968.0,closed,anomaly,spoofing
2026-04-05T21:54:00,25.238.92.226,10.119.160.127,tcp,1392,0.77,0,4685.55,closed,anomaly,protocol_threat
2026-04-05T21:55:00,169.227.192.75,10.178.245.236,icmp,2146,0.71,8,9472.33,reset,anomaly,protocol_threat
2026-04-05T21:56:00,74.118.136.172,192.168.235.10,icmp,4605,0.63,,6459.0,unknown,anomaly,protocol_threat
2026-04-05T21:57:00,10.153.251.75,172.18.192.246,icmp,1349,3.63,24,371.63,syn_sent,normal,normal
2026-04-05T21:58:00,172.16.106.162,192.168.124.173,tcp,2245,2.09,18,1074.16,established,normal,normal
2026-04-05T21:59:00,172.28.188.234,192.168.125.37,tcp,1863,0.19,2,9805.26,syn_sent,normal,normal
2026-04-05T22:00:00,192.168.54.19,192.168.54.19,icmp,1140,0.62,F,1838.71,reset,anomaly,spoofing
2026-04-05T22:01:00,192.168.87.246,60.147.96.165,udp,297,0.09,2,3300.0,time_wait,anomaly,spoofing
2026-04-05T22:02:00,10.88.168.70,182.114.35.5,tcp,960,0.34,F,2823.53,time_wait,anomaly,spoofing
2026-04-05T22:03:00,192.168.62.186,192.168.62.186,tcp,963,0.81,18,1188.89,syn_sent,anomaly,spoofing
2026-04-05T22:04:00,145.179.123.23,192.168.35.63,icmp,1528,0.63,0,8925.11,reset,anomaly,protocol_threat
2026-04-05T22:05:00,165.160.175.245,10.118.242.84,icmp,1032,0.51,0,3515.96,closed,anomaly,protocol_threat
2026-04-05T22:06:00,43.135.226.64,192.168.131.138,udp,2512,0.57,1,8090.93,unknown,anomaly,protocol_threat
2026-04-05T22:07:00,172.30.252.123,172.28.223.56,udp,78,0.46,16,169.57,closed,normal,normal
2026-04-05T22:08:00,10.51.188.118,10.200.14.60,tcp,409,4.36,16,93.81,reset,normal,normal
2026-04-05T22:09:00,10.26.96.168,192.168.253.138,tcp,393,3.65,24,107.67,reset,normal,normal
2026-04-05T22:10:00,172.17.110.216,178.114.101.144,icmp,248,0.41,0,604.88,syn_recv,anomaly,spoofing
2026-04-05T22:11:00,10.97.241.169,135.236.184.100,tcp,663,0.89,"S,P",744.94,time_wait,anomaly,spoofing
2026-04-05T22:12:00,10.153.117.201,10.153.117.201,udp,634,1.44,F,440.28,syn_recv,anomaly,spoofing
2026-04-05T22:13:00,192.168.195.165,252.78.224.206,icmp,891,0.33,2,2700.0,syn_recv,anomaly,spoofing
2026-04-05T22:14:00,213.36.56.253,10.252.143.159,icmp,3245,0.07,8,6171.84,syn_sent,anomaly,protocol_threat
2026-04-05T22:15:00,29.227.154.63,172.28.79.183,udp,1557,0.05,1,6584.92,unknown,anomaly,protocol_threat
2026-04-05T22:16:00,109.40.211.113,10.125.155.124,tcp,2294,0.66,,2380.12,syn_sent,anomaly,protocol_threat
2026-04-05T22:17:00,172.22.76.66,172.21.12.44,icmp,374,3.66,0,102.19,reset,normal,normal
2026-04-05T22:18:00,10.167.220.146,10.33.66.61,udp,1050,3.1,2,338.71,reset,normal,normal
2026-04-05T22:19:00,192.168.47.191,10.102.145.236,tcp,1815,2.81,0,645.91,reset,normal,normal
2026-04-05T22:20:00,192.168.191.220,247.207.146.228,udp,1131,0.3,2,3770.0,time_wait,anomaly,spoofing
2026-04-05T22:21:00,192.168.18.40,192.168.18.40,icmp,141,0.18,,783.33,syn_recv,anomaly,spoofing
2026-04-05T22:22:00,192.168.67.183,28.244.156.174,icmp,86,1.07,"S,A",80.37,closed,anomaly,spoofing
2026-04-05T22:23:00,172.31.195.113,190.235.20.44,tcp,383,1.23,S,311.38,syn_sent,anomaly,spoofing
2026-04-05T22:24:00,111.95.243.56,172.26.70.124,icmp,2662,0.04,,11915.71,reset,anomaly,protocol_threat
2026-04-05T22:25:00,164.218.171.60,172.21.158.80,udp,266,0.53,8,9329.52,unknown,anomaly,protocol_threat
2026-04-05T22:26:00,173.187.63.129,172.16.130.92,udp,1976,0.05,0,8943.58,reset,anomaly,protocol_threat
2026-04-05T22:27:00,192.168.254.15,172.17.112.100,icmp,1062,4.29,16,247.55,fin_wait,normal,normal
2026-04-05T22:28:00,10.52.28.168,10.239.180.192,tcp,2009,3.56,0,564.33,syn_recv,normal,normal
2026-04-05T22:29:00,172.27.244.134,192.168.140.47,tcp,1001,3.46,16,289.31,syn_recv,normal,normal
2026-04-05T22:30:00,10.181.139.233,10.181.139.233,tcp,297,0.82,18,362.2,reset,anomaly,spoofing
2026-04-05T22:31:00,192.168.68.254,230.199.198.149,tcp,935,0.92,"S,P",1016.3,time_wait,anomaly,spoofing
2026-04-05T22:32:00,172.31.82.147,49.91.90.55,icmp,926,1.13,S,819.47,time_wait,anomaly,spoofing
2026-04-05T22:33:00,192.168.58.38,192.168.58.38,icmp,967,0.29,,3334.48,closed,anomaly,spoofing
2026-04-05T22:34:00,85.40.41.61,192.168.34.54,tcp,4085,0.71,,11711.69,closed,anomaly,protocol_threat
2026-04-05T22:35:00,194.148.123.196,172.22.38.93,tcp,2325,0.42,8,10987.92,reset,anomaly,protocol_threat
2026-04-05T22:36:00,244.204.60.127,10.167.147.39,udp,1093,0.56,0,2289.29,closed,anomaly,protocol_threat
2026-04-05T22:37:00,172.25.34.97,192.168.24.43,tcp,1657,2.2,0,753.18,reset,normal,normal
2026-04-05T22:38:00,10.77.125.211,10.148.229.199,icmp,1751,0.66,2,2653.03,reset,normal,normal
2026-04-05T22:39:00,172.30.215.51,10.71.140.71,icmp,1884,2.22,2,848.65,closed,normal,normal
2026-04-05T22:40:00,192.168.107.109,24.55.135.19,udp,752,1.31,F,574.05,closed,anomaly,spoofing
2026-04-05T22:41:00,10.217.131.221,56.41.80.220,icmp,846,1.3,S,650.77,reset,anomaly,spoofing
2026-04-05T22:42:00,10.201.208.80,10.201.208.80,udp,449,0.76,,590.79,time_wait,anomaly,spoofing
2026-04-05T22:43:00,172.19.5.142,140.90.116.75,icmp,1194,0.38,2,3142.11,reset,anomaly,spoofing
2026-04-05T22:44:00,136.205.28.232,10.33.244.10,icmp,5441,0.11,1,11196.33,closed,anomaly,protocol_threat
2026-04-05T22:45:00,66.99.54.224,172.16.247.107,udp,2573,0.56,0,4814.7,reset,anomaly,protocol_threat
2026-04-05T22:46:00,11.3.137.174,10.77.39.165,udp,5235,0.62,1,3941.69,unknown,anomaly,protocol_threat
2026-04-05T22:47:00,192.168.246.103,10.205.124.134,icmp,2137,2.71,0,788.56,fin_wait,normal,normal
2026-04-05T22:48:00,172.31.80.93,192.168.51.143,icmp,2349,1.84,24,1276.63,reset,normal,normal
2026-04-05T22:49:00,192.168.160.180,172.26.83.42,icmp,1884,3.08,18,611.69,closed,normal,normal
2026-04-05T22:50:00,192.168.11.235,126.32.223.71,udp,969,0.57,F,1700.0,time_wait,anomaly,spoofing
2026-04-05T22:51:00,172.26.170.9,172.26.170.9,tcp,246,0.35,18,702.86,syn_sent,anomaly,spoofing
2026-04-05T22:52:00,172.16.143.139,8.159.254.107,icmp,868,1.16,F,748.28,time_wait,anomaly,spoofing
2026-04-05T22:53:00,10.33.120.164,157.169.159.129,udp,1120,1.48,S,756.76,reset,anomaly,spoofing
2026-04-05T22:54:00,129.8.36.70,192.168.9.107,udp,121,0.37,,3539.97,reset,anomaly,protocol_threat
2026-04-05T22:55:00,150.204.104.205,192.168.244.35,tcp,3255,0.49,8,3840.52,syn_sent,anomaly,protocol_threat
2026-04-05T22:56:00,95.88.147.36,192.168.146.208,icmp,1558,0.7,0,3540.06,reset,anomaly,protocol_threat
2026-04-05T22:57:00,10.17.167.93,172.20.166.117,udp,765,2.21,24,346.15,reset,normal,normal
2026-04-05T22:58:00,172.26.251.158,172.30.107.160,tcp,1977,2.42,18,816.94,reset,normal,normal
2026-04-05T22:59:00,192.168.225.237,192.168.27.10,udp,1413,3.03,2,466.34,established,normal,normal
2026-04-05T23:00:00,172.28.53.148,172.28.53.148,icmp,950,1.04,"S,A",913.46,closed,anomaly,spoofing
2026-04-05T23:01:00,192.168.72.221,51.251.87.28,icmp,295,0.2,18,1475.0,time_wait,anomaly,spoofing
2026-04-05T23:02:00,10.124.165.202,132.248.164.11,udp,190,0.2,0,950.0,reset,anomaly,spoofing
2026-04-05T23:03:00,10.238.239.194,10.238.239.194,icmp,1025,1.07,F,957.94,time_wait,anomaly,spoofing
2026-04-05T23:04:00,15.139.78.232,10.192.5.222,udp,3405,0.38,8,8060.79,reset,anomaly,protocol_threat
2026-04-05T23:05:00,184.76.248.151,192.168.144.174,icmp,2507,0.54,,11638.75,syn_sent,anomaly,protocol_threat
2026-04-05T23:06:00,135.152.249.235,10.169.92.36,udp,5315,0.5,1,7353.65,closed,anomaly,protocol_threat
2026-04-05T23:07:00,192.168.11.65,10.38.252.254,icmp,2115,3.52,0,600.85,fin_wait,normal,normal
2026-04-05T23:08:00,10.158.123.47,192.168.18.85,tcp,1299,2.6,18,499.62,syn_recv,normal,normal
2026-04-05T23:09:00,10.52.155.215,192.168.13.16,udp,421,2.16,24,194.91,closed,normal,normal
2026-04-05T23:10:00,192.168.45.243,48.131.168.125,tcp,273,0.4,F,682.5,reset,anomaly,spoofing
2026-04-05T23:11:00,192.168.77.34,228.51.120.131,tcp,168,0.96,0,175.0,closed,anomaly,spoofing
2026-04-05T23:12:00,192.168.75.82,192.168.75.82,icmp,829,0.5,F,1658.0,syn_recv,anomaly,spoofing
2026-04-05T23:13:00,172.29.101.180,100.18.116.177,udp,369,0.23,,1604.35,reset,anomaly,spoofing
2026-04-05T23:14:00,74.233.154.116,192.168.123.238,udp,853,0.16,0,10440.83,syn_sent,anomaly,protocol_threat
2026-04-05T23:15:00,182.245.42.150,192.168.179.227,tcp,3144,0.54,8,6918.95,reset,anomaly,protocol_threat
2026-04-05T23:16:00,101.175.77.11,172.26.224.246,tcp,750,0.83,0,8826.84,closed,anomaly,protocol_threat
2026-04-05T23:17:00,172.16.33.21,10.88.76.212,icmp,1682,1.65,16,1019.39,syn_recv,normal,normal
2026-04-05T23:18:00,10.116.219.67,172.19.177.7,icmp,1814,1.7,16,1067.06,established,normal,normal
2026-04-05T23:19:00,10.174.96.197,192.168.225.214,udp,424,0.58,24,731.03,syn_sent,normal,normal
2026-04-05T23:20:00,10.58.92.59,43.218.130.64,tcp,467,0.47,,993.62,closed,anomaly,spoofing
2026-04-05T23:21:00,192.168.122.250,192.168.122.250,icmp,423,1.21,2,349.59,closed,anomaly,spoofing
2026-04-05T23:22:00,172.25.120.239,119.14.23.75,udp,107,1.23,"S,P",86.99,closed,anomaly,spoofing
2026-04-05T23:23:00,10.166.61.88,12.239.71.233,tcp,1049,0.66,"S,P",1589.39,syn_recv,anomaly,spoofing
2026-04-05T23:24:00,250.100.70.204,10.218.52.170,udp,2381,0.06,0,9649.11,reset,anomaly,protocol_threat
2026-04-05T23:25:00,145.28.189.191,10.16.243.84,icmp,2683,0.84,8,7673.29,reset,anomaly,protocol_threat
2026-04-05T23:26:00,157.85.127.14,172.24.169.67,icmp,4558,0.84,0,9332.16,syn_sent,anomaly,protocol_threat
2026-04-05T23:27:00,192.168.97.108,192.168.29.64,tcp,627,2.72,16,230.51,reset,normal,normal
2026-04-05T23:28:00,172.24.52.30,172.28.20.31,udp,618,1.88,0,328.72,fin_wait,normal,normal
2026-04-05T23:29:00,172.24.195.187,192.168.230.100,icmp,884,0.33,0,2678.79,fin_wait,normal,normal
2026-04-05T23:30:00,172.31.72.14,172.31.72.14,tcp,414,0.49,F,844.9,closed,anomaly,spoofing
2026-04-05T23:31:00,172.23.3.19,79.117.107.30,tcp,274,0.87,"S,P",314.94,reset,anomaly,spoofing
2026-04-05T23:32:00,192.168.90.6,210.68.198.33,tcp,282,1.38,18,204.35,closed,anomaly,spoofing
2026-04-05T23:33:00,192.168.25.135,192.168.25.135,tcp,357,1.39,2,256.83,closed,anomaly,spoofing
2026-04-05T23:34:00,188.183.74.234,192.168.188.73,tcp,3642,0.09,,6812.38,reset,anomaly,protocol_threat
2026-04-05T23:35:00,232.186.48.86,10.9.226.54,udp,5039,0.54,0,8917.72,syn_sent,anomaly,protocol_threat
2026-04-05T23:36:00,203.113.145.234,192.168.94.47,udp,3572,0.28,1,9086.66,unknown,anomaly,protocol_threat
2026-04-05T23:37:00,10.40.243.239,172.17.48.244,udp,355,4.07,16,87.22,closed,normal,normal
2026-04-05T23:38:00,10.200.42.172,192.168.140.41,tcp,1327,2.57,0,516.34,established,normal,normal
2026-04-05T23:39:00,192.168.153.87,10.145.77.157,udp,1046,1.54,0,679.22,reset,normal,normal
2026-04-05T23:40:00,10.144.86.213,252.254.245.53,icmp,868,0.81,18,1071.6,closed,anomaly,spoofing
2026-04-05T23:41:00,10.43.138.238,11.52.188.124,udp,515,0.39,18,1320.51,syn_sent,anomaly,spoofing
2026-04-05T23:42:00,172.21.103.132,172.21.103.132,tcp,516,1.09,,473.39,syn_recv,anomaly,spoofing
2026-04-05T23:43:00,192.168.103.166,67.119.93.191,udp,654,0.3,2,2180.0,syn_sent,anomaly,spoofing
2026-04-05T23:44:00,38.39.217.143,10.14.111.250,icmp,5076,0.66,,7151.15,unknown,anomaly,protocol_threat
2026-04-05T23:45:00,19.215.143.29,10.61.85.154,icmp,3584,0.41,0,6574.42,syn_sent,anomaly,protocol_threat
2026-04-05T23:46:00,214.155.168.9,172.29.95.228,icmp,2102,0.24,0,2810.88,unknown,anomaly,protocol_threat
2026-04-05T23:47:00,10.102.232.46,192.168.14.131,tcp,990,4.34,2,228.11,established,normal,normal
2026-04-05T23:48:00,192.168.203.238,10.66.57.189,udp,729,3.27,18,222.94,syn_recv,normal,normal
2026-04-05T23:49:00,172.26.47.30,10.56.124.189,icmp,1800,0.85,16,2117.65,syn_sent,normal,normal
2026-04-05T23:50:00,192.168.12.159,3.162.156.11,tcp,121,1.39,"S,A",87.05,closed,anomaly,spoofing
2026-04-05T23:51:00,10.91.235.141,10.91.235.141,icmp,1110,1.23,,902.44,syn_sent,anomaly,spoofing
2026-04-05T23:52:00,10.99.124.126,54.84.150.162,tcp,74,0.28,,264.29,time_wait,anomaly,spoofing
2026-04-05T23:53:00,10.1.69.212,164.78.136.215,icmp,114,1.44,2,79.17,syn_sent,anomaly,spoofing
2026-04-05T23:54:00,235.29.195.206,172.29.119.93,icmp,2839,0.56,8,2300.28,reset,anomaly,protocol_threat
2026-04-05T23:55:00,110.180.238.91,10.185.79.125,icmp,3827,0.38,0,11670.1,syn_sent,anomaly,protocol_threat
2026-04-05T23:56:00,69.96.57.40,172.22.136.16,udp,172,0.61,,5148.09,closed,anomaly,protocol_threat
2026-04-05T23:57:00,172.16.125.99,172.24.243.29,tcp,1995,3.79,18,526.39,fin_wait,normal,normal
2026-04-05T23:58:00,192.168.26.208,172.19.237.196,tcp,1300,2.94,0,442.18,fin_wait,normal,normal
2026-04-05T23:59:00,192.168.83.123,172.16.248.216,icmp,2257,3.43,0,658.02,reset,normal,normal
2026-04-06T00:00:00,172.25.85.65,172.25.85.65,tcp,41,0.09,,455.56,syn_sent,anomaly,spoofing
2026-04-06T00:01:00,192.168.11.109,208.171.99.250,udp,473,0.7,F,675.71,syn_sent,anomaly,spoofing
2026-04-06T00:02:00,192.168.190.129,75.112.253.73,udp,1081,0.41,0,2636.59,time_wait,anomaly,spoofing
2026-04-06T00:03:00,172.16.215.216,172.16.215.216,udp,212,1.07,F,198.13,reset,anomaly,spoofing
2026-04-06T00:04:00,7.163.28.199,10.48.152.19,icmp,458,0.83,0,9339.3,syn_sent,anomaly,protocol_threat
2026-04-06T00:05:00,119.76.210.115,172.30.163.249,icmp,3945,0.84,1,11914.67,reset,anomaly,protocol_threat
2026-04-06T00:06:00,194.138.143.225,172.27.129.227,udp,1493,0.27,8,5116.44,unknown,anomaly,protocol_threat
2026-04-06T00:07:00,192.168.166.71,10.255.3.25,udp,722,3.0,2,240.67,closed,normal,normal
2026-04-06T00:08:00,172.18.153.111,192.168.100.111,icmp,1814,0.76,16,2386.84,closed,normal,normal
2026-04-06T00:09:00,192.168.160.231,10.198.58.213,udp,1634,4.0,0,408.5,closed,normal,normal
2026-04-06T00:10:00,192.168.170.216,212.226.246.110,icmp,461,1.19,2,387.39,syn_recv,anomaly,spoofing
2026-04-06T00:11:00,192.168.29.156,219.156.142.240,icmp,1148,1.28,"S,A",896.88,syn_sent,anomaly,spoofing
2026-04-06T00:12:00,172.28.75.149,172.28.75.149,tcp,1158,0.91,"S,P",1272.53,syn_recv,anomaly,spoofing
2026-04-06T00:13:00,192.168.110.171,23.202.59.24,icmp,629,0.98,F,641.84,syn_sent,anomaly,spoofing
2026-04-06T00:14:00,150.96.111.188,10.161.7.78,udp,710,0.08,1,3320.12,reset,anomaly,protocol_threat
2026-04-06T00:15:00,182.74.50.218,192.168.46.90,icmp,3768,0.86,1,11865.46,syn_sent,anomaly,protocol_threat
2026-04-06T00:16:00,94.213.75.21,172.27.254.238,icmp,319,0.33,0,4111.14,syn_sent,anomaly,protocol_threat
2026-04-06T00:17:00,10.130.130.100,10.103.27.114,tcp,450,4.11,2,109.49,reset,normal,normal
2026-04-06T00:18:00,172.29.97.166,192.168.172.216,icmp,1962,4.22,18,464.93,reset,normal,normal
2026-04-06T00:19:00,192.168.51.7,192.168.136.227,udp,632,3.49,16,181.09,closed,normal,normal
2026-04-06T00:20:00,10.166.5.54,203.176.102.87,icmp,803,0.62,,1295.16,reset,anomaly,spoofing
2026-04-06T00:21:00,192.168.47.25,192.168.47.25,tcp,1046,1.48,0,706.76,syn_sent,anomaly,spoofing
2026-04-06T00:22:00,172.17.88.199,173.253.166.183,tcp,133,0.8,,166.25,syn_sent,anomaly,spoofing
2026-04-06T00:23:00,10.237.1.151,33.6.185.25,icmp,620,0.99,,626.26,reset,anomaly,spoofing
2026-04-06T00:24:00,67.14.76.122,10.149.121.185,tcp,4408,0.22,0,10887.3,unknown,anomaly,protocol_threat
2026-04-06T00:25:00,3.237.49.111,172.19.244.228,icmp,1015,0.68,,3325.3,closed,anomaly,protocol_threat
2026-04-06T00:26:00,231.55.33.157,172.16.236.160,udp,3227,0.25,0,10037.71,reset,anomaly,protocol_threat
2026-04-06T00:27:00,10.63.72.45,192.168.63.143,tcp,1656,2.53,24,654.55,established,normal,normal
2026-04-06T00:28:00,192.168.23.190,172.29.117.140,tcp,547,0.85,24,643.53,syn_recv,normal,normal
2026-04-06T00:29:00,10.187.127.218,10.224.158.147,icmp,897,2.94,18,305.1,established,normal,normal
2026-04-06T00:30:00,192.168.17.128,192.168.17.128,udp,373,0.28,0,1332.14,syn_recv,anomaly,spoofing
2026-04-06T00:31:00,10.117.103.173,104.66.80.184,tcp,930,1.44,0,645.83,syn_recv,anomaly,spoofing
2026-04-06T00:32:00,172.20.219.56,186.104.83.28,tcp,136,0.72,0,188.89,syn_sent,anomaly,spoofing
2026-04-06T00:33:00,10.122.127.174,10.122.127.174,udp,603,0.83,"S,P",726.51,syn_sent,anomaly,spoofing
2026-04-06T00:34:00,111.192.52.89,192.168.220.180,udp,276,0.44,,9375.64,closed,anomaly,protocol_threat
2026-04-06T00:35:00,140.91.100.100,10.148.130.202,tcp,2233,0.62,1,7382.53,syn_sent,anomaly,protocol_threat
2026-04-06T00:36:00,35.174.169.202,192.168.250.234,tcp,3133,0.75,8,2394.7,reset,anomaly,protocol_threat
2026-04-06T00:37:00,192.168.68.175,10.8.106.183,tcp,181,3.66,2,49.45,syn_sent,normal,normal
2026-04-06T00:38:00,192.168.85.7,172.30.188.226,udp,1946,1.41,0,1380.14,syn_sent,normal,normal
2026-04-06T00:39:00,192.168.36.238,10.112.129.68,icmp,1399,1.69,24,827.81,fin_wait,normal,normal
2026-04-06T00:40:00,192.168.80.251,79.89.102.32,tcp,1043,0.09,F,11588.89,time_wait,anomaly,spoofing
2026-04-06T00:41:00,172.21.169.44,83.239.141.133,udp,427,0.29,2,1472.41,closed,anomaly,spoofing
2026-04-06T00:42:00,192.168.248.35,192.168.248.35,icmp,1062,0.62,S,1712.9,closed,anomaly,spoofing
2026-04-06T00:43:00,172.29.93.171,188.99.191.200,tcp,580,0.6,18,966.67,closed,anomaly,spoofing
2026-04-06T00:44:00,46.61.238.200,10.166.165.84,icmp,2652,0.28,0,9538.13,syn_sent,anomaly,protocol_threat
2026-04-06T00:45:00,84.97.57.116,172.23.65.157,udp,102,0.26,0,10341.17,reset,anomaly,protocol_threat
2026-04-06T00:46:00,195.103.223.13,192.168.74.19,udp,2295,0.08,8,10772.89,syn_sent,anomaly,protocol_threat
2026-04-06T00:47:00,172.19.60.36,10.58.213.163,icmp,2124,3.4,24,624.71,syn_sent,normal,normal
2026-04-06T00:48:00,10.107.108.59,10.146.177.43,icmp,2023,3.29,0,614.89,syn_sent,normal,normal
2026-04-06T00:49:00,10.23.97.133,192.168.159.166,udp,391,0.53,2,737.74,syn_sent,normal,normal
2026-04-06T00:50:00,192.168.199.61,138.181.226.146,icmp,1052,0.31,"S,P",3393.55,reset,anomaly,spoofing
2026-04-06T00:51:00,192.168.243.192,192.168.243.192,icmp,112,1.43,0,78.32,reset,anomaly,spoofing
2026-04-06T00:52:00,172.31.193.218,243.78.24.76,tcp,435,1.39,,312.95,syn_sent,anomaly,spoofing
2026-04-06T00:53:00,10.141.144.252,124.75.68.214,udp,976,0.42,"S,A",2323.81,time_wait,anomaly,spoofing
2026-04-06T00:54:00,44.208.41.25,172.31.43.136,icmp,2124,0.72,0,8548.61,unknown,anomaly,protocol_threat
2026-04-06T00:55:00,93.62.146.82,172.28.181.150,icmp,3302,0.73,0,8603.9,unknown,anomaly,protocol_threat
2026-04-06T00:56:00,220.128.164.22,10.46.128.198,udp,4756,0.33,8,6369.14,unknown,anomaly,protocol_threat
2026-04-06T00:57:00,192.168.2.32,10.192.32.217,tcp,1860,0.98,2,1897.96,syn_recv,normal,normal
2026-04-06T00:58:00,10.93.247.146,172.17.147.210,icmp,1603,3.29,2,487.23,syn_recv,normal,normal
2026-04-06T00:59:00,172.19.212.55,172.18.19.206,icmp,221,1.78,16,124.16,fin_wait,normal,normal
2026-04-06T01:00:00,10.183.148.63,10.183.148.63,icmp,352,0.74,18,475.68,closed,anomaly,spoofing
2026-04-06T01:01:00,172.21.225.83,17.106.119.243,icmp,745,0.93,"S,A",801.08,syn_recv,anomaly,spoofing
2026-04-06T01:02:00,192.168.90.126,198.61.22.115,icmp,1156,0.44,"S,P",2627.27,syn_recv,anomaly,spoofing
2026-04-06T01:03:00,172.20.202.193,172.20.202.193,udp,1160,0.91,S,1274.73,syn_sent,anomaly,spoofing
2026-04-06T01:04:00,147.81.250.41,172.30.20.81,icmp,3156,0.59,0,2186.81,closed,anomaly,protocol_threat
2026-04-06T01:05:00,14.25.63.69,172.29.75.5,udp,3326,0.82,0,9841.45,closed,anomaly,protocol_threat
2026-04-06T01:06:00,174.195.91.8,10.36.25.120,tcp,3512,0.1,8,11166.23,closed,anomaly,protocol_threat
2026-04-06T01:07:00,192.168.88.166,10.102.15.48,udp,463,1.25,18,370.4,closed,normal,normal
2026-04-06T01:08:00,172.22.98.167,172.23.198.29,udp,439,4.47,16,98.21,syn_sent,normal,normal
2026-04-06T01:09:00,10.110.188.96,172.16.144.217,tcp,2017,1.58,16,1276.58,reset,normal,normal
2026-04-06T01:10:00,172.16.93.221,217.52.140.88,tcp,868,1.04,S,834.62,closed,anomaly,spoofing
2026-04-06T01:11:00,172.23.50.92,44.38.217.145,icmp,150,0.02,"S,A",7500.0,closed,anomaly,spoofing
2026-04-06T01:12:00,192.168.68.109,192.168.68.109,udp,370,0.24,2,1541.67,reset,anomaly,spoofing
2026-04-06T01:13:00,172.29.93.165,182.79.49.21,tcp,190,0.37,18,513.51,syn_sent,anomaly,spoofing
2026-04-06T01:14:00,94.104.17.170,192.168.239.216,icmp,5841,0.53,0,3544.98,reset,anomaly,protocol_threat
2026-04-06T01:15:00,23.19.84.67,10.40.38.49,icmp,1209,0.22,1,3895.19,reset,anomaly,protocol_threat
