timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state
2026-04-05T11:16:00,47.80.137.212,192.168.253.191,icmp,360,0.09,R,5103.34,reset
2026-04-05T11:16:30,238.154.98.202,10.116.73.80,icmp,574,0.12,1,7014.65,reset
2026-04-05T11:17:00,12.86.85.192,172.24.0.61,udp,612,0.08,R,3272.78,reset
2026-04-05T11:17:30,119.213.71.132,10.163.0.229,icmp,414,0.2,,6529.3,closed
2026-04-05T11:18:00,165.153.206.6,192.168.65.171,udp,519,0.36,0,10645.25,closed
2026-04-05T11:18:30,179.54.156.219,10.152.9.65,udp,459,0.23,8,3591.54,closed
2026-04-05T11:19:00,177.185.186.104,192.168.193.45,udp,215,0.11,1,4479.73,closed
2026-04-05T11:19:30,63.1.56.219,192.168.215.166,udp,423,0.13,0,10529.71,reset
2026-04-05T11:20:00,124.110.125.243,10.170.251.84,udp,649,0.08,0,5449.33,syn_sent
2026-04-05T11:20:30,19.117.246.188,10.247.156.233,udp,662,0.21,8,11631.31,unknown
2026-04-05T11:21:00,67.42.112.91,172.29.167.27,icmp,858,0.11,1,6636.78,reset
2026-04-05T11:21:30,120.4.25.100,172.17.139.188,udp,577,0.17,0,4517.59,reset
2026-04-05T11:22:00,141.140.190.254,172.27.77.6,udp,219,0.24,0,3042.24,syn_sent
2026-04-05T11:22:30,85.33.91.54,192.168.26.216,udp,297,0.36,8,13107.17,reset
2026-04-05T11:23:00,18.197.160.55,10.227.186.136,udp,339,0.09,1,14703.75,reset
2026-04-05T11:23:30,143.214.13.57,172.18.152.210,udp,424,0.24,0,7344.62,syn_sent
2026-04-05T11:24:00,14.70.75.8,192.168.124.140,udp,125,0.01,0,6799.34,syn_sent
2026-04-05T11:24:30,251.88.95.5,172.19.22.173,icmp,777,0.13,R,3129.27,closed
2026-04-05T11:25:00,212.115.12.211,192.168.169.218,icmp,332,0.18,8,7997.8,reset
2026-04-05T11:25:30,230.253.47.95,10.164.85.60,udp,767,0.39,1,7401.89,closed
2026-04-05T11:26:00,67.46.19.50,10.127.230.166,udp,601,0.07,0,3243.46,closed
2026-04-05T11:26:30,210.243.64.30,172.29.193.248,icmp,386,0.18,0,8996.43,syn_sent
2026-04-05T11:27:00,243.86.214.5,172.21.211.85,udp,313,0.39,0,6713.98,syn_sent
2026-04-05T11:27:30,3.80.210.26,192.168.201.58,udp,379,0.12,0,7080.17,closed
2026-04-05T11:28:00,236.62.166.204,10.2.95.167,icmp,523,0.15,1,14111.62,unknown
2026-04-05T11:28:30,215.212.90.245,172.30.72.2,udp,613,0.03,1,11636.4,unknown
2026-04-05T11:29:00,233.237.91.81,10.224.174.215,icmp,342,0.07,R,11247.37,unknown
2026-04-05T11:29:30,94.79.111.87,10.161.40.84,udp,864,0.1,1,12181.23,unknown
2026-04-05T11:30:00,211.114.7.114,192.168.27.174,icmp,737,0.09,1,14831.72,unknown
2026-04-05T11:30:30,239.40.38.43,192.168.114.85,icmp,753,0.11,,3452.03,unknown
2026-04-05T11:31:00,61.96.35.13,192.168.161.113,icmp,504,0.07,8,5450.61,reset
2026-04-05T11:31:30,156.71.34.98,192.168.170.126,icmp,407,0.25,R,6840.4,closed
2026-04-05T11:32:00,165.144.21.134,172.18.235.250,udp,835,0.02,R,10147.51,unknown
2026-04-05T11:32:30,177.108.68.239,10.244.32.134,udp,318,0.02,8,8498.67,unknown
2026-04-05T11:33:00,152.251.111.111,10.165.176.129,icmp,384,0.2,1,5879.3,closed
2026-04-05T11:33:30,172.24.105.216,238.145.111.97,tcp,899,0.28,18,3210.71,closed
2026-04-05T11:34:00,192.168.36.133,192.168.36.133,tcp,820,1.65,"S,A",496.97,reset
2026-04-05T11:34:30,10.177.105.178,20.157.113.19,tcp,1577,1.69,2,933.14,reset
2026-04-05T11:35:00,192.168.209.43,192.168.209.43,icmp,1344,1.29,18,1041.86,closed
2026-04-05T11:35:30,10.95.37.151,113.62.70.106,tcp,1108,1.74,2,636.78,reset
2026-04-05T11:36:00,172.25.52.217,172.25.52.217,tcp,781,0.44,16,1775.0,syn_recv
2026-04-05T11:36:30,172.22.169.187,124.9.60.110,icmp,1355,0.39,16,3474.36,reset
2026-04-05T11:37:00,192.168.43.172,192.168.43.172,icmp,1286,1.11,S,1158.56,syn_sent
2026-04-05T11:37:30,10.47.148.66,201.179.88.125,udp,272,0.83,F,327.71,syn_sent
2026-04-05T11:38:00,172.16.173.78,172.16.173.78,tcp,941,1.5,S,627.33,reset
2026-04-05T11:38:30,172.28.166.233,50.219.22.222,icmp,481,1.82,18,264.29,syn_recv
2026-04-05T11:39:00,172.22.91.158,172.22.91.158,tcp,1120,1.72,,651.16,syn_recv
2026-04-05T11:39:30,172.22.135.234,99.6.168.202,icmp,317,0.98,F,323.47,syn_sent
2026-04-05T11:40:00,172.25.106.207,172.25.106.207,icmp,298,1.54,"S,A",193.51,syn_sent
2026-04-05T11:40:30,10.195.103.170,230.189.180.41,udp,565,1.92,2,294.27,closed
2026-04-05T11:41:00,192.168.156.144,192.168.156.144,udp,718,1.2,2,598.33,reset
2026-04-05T11:41:30,192.168.9.220,222.4.249.69,tcp,811,1.74,F,466.09,syn_sent
2026-04-05T11:42:00,10.39.45.23,10.39.45.23,icmp,1020,0.13,2,7846.15,reset
2026-04-05T11:42:30,10.7.63.30,43.164.72.144,tcp,208,1.68,S,123.81,closed
2026-04-05T11:43:00,10.31.118.124,10.31.118.124,icmp,879,0.41,2,2143.9,reset
2026-04-05T11:43:30,224.141.43.128,172.28.227.183,udp,3167,1.18,R,3592.77,established
2026-04-05T11:44:00,149.47.135.6,172.17.15.108,icmp,1851,1.46,P,17978.61,reset
2026-04-05T11:44:30,57.157.128.111,172.23.167.74,udp,1043,1.33,,4540.5,reset
2026-04-05T11:45:00,172.5.34.151,172.26.248.158,tcp,3936,0.06,S,16888.82,fin_wait
2026-04-05T11:45:30,156.146.125.144,10.197.143.39,tcp,1831,1.22,F,12693.29,reset
2026-04-05T11:46:00,217.72.43.34,172.20.206.173,udp,4256,0.02,P,8791.57,syn_sent
2026-04-05T11:46:30,11.213.138.239,10.134.237.98,tcp,5014,0.61,F,10781.15,fin_wait
2026-04-05T11:47:00,113.218.152.39,172.27.62.93,udp,3835,0.52,,13550.29,syn_sent
2026-04-05T11:47:30,172.30.220.21,10.141.73.94,tcp,1852,3.7,18,500.54,time_wait
2026-04-05T11:48:00,10.49.165.38,192.168.72.242,udp,2073,0.24,0,8637.5,time_wait
2026-04-05T11:48:30,192.168.67.190,10.35.165.209,icmp,216,5.53,0,39.06,established
2026-04-05T11:49:00,10.66.155.203,172.30.92.214,tcp,73,4.82,0,15.15,established
2026-04-05T11:49:30,10.44.114.85,192.168.206.253,icmp,2274,2.11,18,1077.73,syn_recv
2026-04-05T11:50:00,105.85.171.203,172.22.81.157,udp,202,0.12,,13560.31,reset
2026-04-05T11:50:30,245.158.84.46,192.168.147.244,udp,514,0.14,1,7719.8,reset
2026-04-05T11:51:00,22.80.254.71,10.63.167.102,udp,833,0.02,R,11126.81,syn_sent
2026-04-05T11:51:30,82.172.96.203,10.166.101.104,icmp,177,0.21,R,10865.72,unknown
2026-04-05T11:52:00,213.100.178.2,172.27.100.113,udp,317,0.12,R,12730.08,unknown
2026-04-05T11:52:30,199.201.247.244,192.168.205.86,udp,726,0.0,R,4879.98,syn_sent
2026-04-05T11:53:00,106.191.108.240,172.21.247.78,udp,83,0.06,,2600.6,reset
2026-04-05T11:53:30,205.132.67.76,192.168.105.35,udp,467,0.16,,12331.9,unknown
2026-04-05T11:54:00,2.251.254.48,192.168.66.185,udp,248,0.15,1,4171.7,syn_sent
2026-04-05T11:54:30,52.17.136.89,172.22.185.35,udp,884,0.13,,6808.68,closed
2026-04-05T11:55:00,120.228.79.101,10.135.234.211,icmp,67,0.37,8,13822.54,unknown
2026-04-05T11:55:30,207.74.120.159,10.168.161.50,icmp,261,0.35,8,13359.16,unknown
2026-04-05T11:56:00,34.37.230.219,172.18.207.203,icmp,820,0.11,,14064.44,reset
2026-04-05T11:56:30,249.212.158.221,172.23.116.249,icmp,254,0.31,1,12737.95,reset
2026-04-05T11:57:00,51.64.236.104,172.25.128.163,udp,540,0.09,R,3740.48,unknown
2026-04-05T11:57:30,233.242.139.215,172.22.166.189,udp,468,0.26,8,14071.51,closed
2026-04-05T11:58:00,25.224.73.50,192.168.254.126,icmp,832,0.07,8,13488.57,syn_sent
2026-04-05T11:58:30,10.52.97.118,10.62.161.162,udp,342,0.08,0,4314.98,syn_sent
2026-04-05T11:59:00,64.53.234.1,10.179.82.211,udp,70,0.07,,14507.7,reset
2026-04-05T11:59:30,200.227.151.215,172.21.199.127,icmp,574,0.09,8,12222.42,closed
2026-04-05T12:00:00,144.248.60.16,192.168.143.105,udp,235,0.23,8,5310.25,reset
2026-04-05T12:00:30,59.99.239.208,192.168.194.32,udp,55,0.33,0,6164.21,syn_sent
2026-04-05T12:01:00,190.78.9.167,172.18.87.155,icmp,135,0.22,,10133.54,unknown
2026-04-05T12:01:30,176.250.145.242,10.167.209.33,icmp,162,0.37,,10059.47,closed
2026-04-05T12:02:00,249.133.243.211,10.191.202.192,icmp,688,0.07,0,11251.95,syn_sent
2026-04-05T12:02:30,99.41.72.168,192.168.183.26,udp,816,0.11,1,4563.22,reset
2026-04-05T12:03:00,162.53.149.106,172.25.56.107,udp,853,0.15,0,13606.51,unknown
2026-04-05T12:03:30,185.145.155.144,192.168.207.233,icmp,243,0.14,1,11220.9,closed
2026-04-05T12:04:00,151.207.232.136,192.168.88.244,udp,297,0.2,1,4562.62,unknown
2026-04-05T12:04:30,145.18.10.145,10.13.226.175,icmp,611,0.16,R,11043.75,reset
2026-04-05T12:05:00,44.45.139.184,192.168.240.149,icmp,256,0.22,0,10796.06,reset
2026-04-05T12:05:30,101.127.2.27,192.168.188.35,udp,63,0.18,,9362.98,syn_sent
2026-04-05T12:06:00,52.222.31.32,172.22.215.252,udp,75,0.35,,5554.4,unknown
2026-04-05T12:06:30,161.181.37.63,172.18.135.91,udp,450,0.03,8,10482.99,unknown
2026-04-05T12:07:00,38.115.56.77,172.22.88.52,udp,868,0.1,0,13218.71,syn_sent
2026-04-05T12:07:30,172.248.242.237,192.168.86.183,icmp,690,0.23,1,6374.45,closed
2026-04-05T12:08:00,128.46.240.245,10.86.25.71,icmp,417,0.21,,3543.97,unknown
2026-04-05T12:08:30,75.208.149.176,10.5.25.22,udp,206,0.39,,3777.44,syn_sent
2026-04-05T12:09:00,149.78.6.206,172.25.231.106,udp,405,0.08,0,8491.31,syn_sent
2026-04-05T12:09:30,176.7.144.191,172.16.15.61,udp,168,0.11,1,12702.76,closed
2026-04-05T12:10:00,221.195.32.164,172.19.109.26,udp,887,0.32,,9657.28,syn_sent
2026-04-05T12:10:30,24.189.228.209,172.17.219.44,icmp,552,0.37,0,3053.35,unknown
2026-04-05T12:11:00,76.205.179.80,10.197.243.19,udp,625,0.18,1,11310.68,reset
2026-04-05T12:11:30,73.141.154.247,172.31.18.24,icmp,79,0.19,,2983.57,syn_sent
2026-04-05T12:12:00,77.89.72.178,172.22.44.119,udp,734,0.32,0,14156.52,unknown
2026-04-05T12:12:30,230.111.76.229,10.130.253.244,udp,844,0.16,1,3086.07,unknown
2026-04-05T12:13:00,60.82.42.58,192.168.59.153,icmp,711,0.38,0,13878.56,reset
2026-04-05T12:13:30,26.196.186.51,172.31.221.124,udp,705,0.3,R,3241.03,reset
2026-04-05T12:14:00,142.221.25.140,10.65.7.128,icmp,773,0.11,1,5330.41,syn_sent
2026-04-05T12:14:30,177.31.57.242,172.30.155.62,udp,574,0.24,8,8656.33,unknown
2026-04-05T12:15:00,242.198.238.149,10.245.207.206,udp,113,0.37,0,6258.97,reset
2026-04-05T12:15:30,85.98.35.91,172.27.145.220,udp,164,0.23,,6504.03,closed
2026-04-05T12:16:00,58.176.157.246,172.21.38.184,udp,273,0.15,8,12863.14,unknown
2026-04-05T12:16:30,117.177.214.106,172.28.110.39,udp,850,0.05,1,14916.1,unknown
2026-04-05T12:17:00,249.204.126.150,192.168.128.64,udp,139,0.13,1,11586.51,syn_sent
2026-04-05T12:17:30,102.149.38.245,192.168.6.127,udp,443,0.24,8,9658.55,unknown
2026-04-05T12:18:00,134.31.76.200,192.168.137.62,icmp,514,0.28,,11130.23,reset
2026-04-05T12:18:30,120.241.170.237,172.26.45.216,udp,386,0.22,8,9979.99,closed
2026-04-05T12:19:00,138.135.18.24,192.168.231.165,udp,648,0.19,8,8816.23,closed
2026-04-05T12:19:30,2.64.81.159,192.168.33.150,udp,707,0.15,1,3251.84,syn_sent
2026-04-05T12:20:00,24.27.160.161,10.91.242.82,icmp,314,0.25,8,5019.58,closed
2026-04-05T12:20:30,215.37.155.180,172.29.158.94,udp,870,0.03,0,5690.27,syn_sent
2026-04-05T12:21:00,121.164.65.73,192.168.214.224,icmp,605,0.11,8,4524.69,closed
2026-04-05T12:21:30,82.191.216.157,172.27.30.19,udp,288,0.01,1,11699.14,closed
2026-04-05T12:22:00,97.24.207.139,192.168.38.168,icmp,376,0.1,0,8871.4,syn_sent
2026-04-05T12:22:30,57.109.129.139,192.168.230.121,icmp,868,0.02,R,14307.04,closed
2026-04-05T12:23:00,240.95.249.202,192.168.82.195,udp,566,0.1,8,5488.11,closed
2026-04-05T12:23:30,10.175.173.230,187.40.37.213,udp,1498,0.73,F,2052.05,syn_recv
2026-04-05T12:24:00,192.168.69.5,192.168.69.5,icmp,285,0.87,16,327.59,syn_sent
2026-04-05T12:24:30,172.16.8.151,33.36.29.20,udp,1450,1.13,2,1283.19,syn_recv
2026-04-05T12:25:00,10.138.144.93,10.138.144.93,udp,1151,1.12,,1027.68,syn_sent
2026-04-05T12:25:30,172.30.25.171,4.121.119.107,icmp,1288,1.43,18,900.7,closed
2026-04-05T12:26:00,192.168.136.181,192.168.136.181,tcp,212,0.2,"S,A",1060.0,closed
2026-04-05T12:26:30,192.168.97.222,124.41.171.77,udp,1236,0.56,S,2207.14,syn_recv
2026-04-05T12:27:00,10.161.107.209,10.161.107.209,udp,919,0.27,18,3403.7,syn_recv
2026-04-05T12:27:30,172.27.93.218,183.82.76.89,tcp,1442,0.1,16,14420.0,closed
2026-04-05T12:28:00,172.23.245.133,172.23.245.133,tcp,958,0.72,16,1330.56,closed
2026-04-05T12:28:30,192.168.31.236,156.223.76.169,tcp,1496,0.45,S,3324.44,syn_recv
2026-04-05T12:29:00,10.7.103.186,10.7.103.186,tcp,547,0.8,S,683.75,syn_recv
2026-04-05T12:29:30,10.161.113.249,94.198.60.206,icmp,1095,0.44,"S,A",2488.64,closed
2026-04-05T12:30:00,192.168.202.87,192.168.202.87,udp,1185,1.46,"S,A",811.64,reset
2026-04-05T12:30:30,10.117.86.202,253.61.17.182,tcp,748,1.2,S,623.33,reset
2026-04-05T12:31:00,10.92.110.166,10.92.110.166,tcp,1221,1.24,18,984.68,syn_sent
2026-04-05T12:31:30,172.30.11.224,245.202.246.63,udp,1464,1.66,,881.93,closed
2026-04-05T12:32:00,10.38.116.249,10.38.116.249,icmp,759,0.39,S,1946.15,syn_recv
2026-04-05T12:32:30,172.20.165.82,142.172.183.213,icmp,237,0.42,F,564.29,closed
2026-04-05T12:33:00,10.158.248.225,10.158.248.225,icmp,505,0.71,"S,A",711.27,reset
2026-04-05T12:33:30,169.190.223.25,172.18.252.53,icmp,4411,1.18,R,3336.84,fin_wait
2026-04-05T12:34:00,13.29.207.21,192.168.146.43,tcp,3735,0.95,R,11433.19,fin_wait
2026-04-05T12:34:30,52.171.27.253,192.168.104.216,udp,5148,0.09,,4989.62,fin_wait
2026-04-05T12:35:00,245.111.236.1,192.168.132.247,icmp,2858,0.33,,6457.13,syn_sent
2026-04-05T12:35:30,97.9.215.124,10.192.145.37,tcp,5481,1.36,P,8488.1,reset
2026-04-05T12:36:00,213.132.56.246,192.168.231.186,icmp,1269,1.0,R,4880.62,syn_sent
2026-04-05T12:36:30,79.151.159.47,192.168.249.95,tcp,3770,1.41,P,11131.32,fin_wait
2026-04-05T12:37:00,164.144.115.98,192.168.100.220,udp,1370,1.07,,6223.17,established
2026-04-05T12:37:30,172.28.115.201,10.189.2.35,icmp,372,1.68,16,221.43,established
2026-04-05T12:38:00,192.168.165.211,10.229.89.216,icmp,1878,0.7,0,2682.86,syn_recv
2026-04-05T12:38:30,10.20.222.183,192.168.251.137,icmp,154,3.49,24,44.13,syn_recv
2026-04-05T12:39:00,192.168.118.157,192.168.248.165,udp,2343,3.85,2,608.57,closed
2026-04-05T12:39:30,10.58.117.237,172.25.163.25,icmp,1577,2.4,2,657.08,syn_recv
2026-04-05T12:40:00,73.19.30.9,10.229.154.107,udp,530,0.12,8,9999.04,syn_sent
2026-04-05T12:40:30,209.113.142.42,10.66.162.82,icmp,464,0.2,0,9653.51,closed
2026-04-05T12:41:00,40.229.130.158,10.87.125.7,icmp,608,0.3,0,5066.54,reset
2026-04-05T12:41:30,95.173.118.119,172.23.31.72,udp,632,0.06,R,7598.33,syn_sent
2026-04-05T12:42:00,13.236.7.86,192.168.39.236,udp,669,0.21,8,4092.89,unknown
2026-04-05T12:42:30,150.83.97.227,172.22.146.68,icmp,840,0.33,,7952.85,unknown
2026-04-05T12:43:00,150.197.1.152,192.168.188.31,udp,51,0.02,1,9746.24,reset
2026-04-05T12:43:30,232.2.167.80,172.25.15.179,icmp,474,0.19,,9695.55,reset
2026-04-05T12:44:00,63.40.26.48,10.31.223.31,udp,530,0.22,,3381.28,closed
2026-04-05T12:44:30,186.40.95.63,192.168.101.99,udp,105,0.17,0,10261.08,reset
2026-04-05T12:45:00,136.33.60.55,172.19.48.114,icmp,456,0.04,1,7047.42,closed
2026-04-05T12:45:30,71.223.166.172,172.16.128.84,udp,327,0.4,,12801.73,unknown
2026-04-05T12:46:00,86.46.91.213,10.101.66.17,icmp,596,0.19,8,13039.71,closed
2026-04-05T12:46:30,31.37.26.74,10.173.222.152,icmp,722,0.22,1,11706.96,unknown
2026-04-05T12:47:00,1.86.151.132,192.168.80.211,icmp,262,0.31,R,12641.95,closed
2026-04-05T12:47:30,207.162.1.36,192.168.122.131,icmp,703,0.06,1,13805.74,closed
2026-04-05T12:48:00,128.154.191.184,10.60.54.191,udp,263,0.32,,5750.93,reset
2026-04-05T12:48:30,15.180.229.206,192.168.128.113,udp,878,0.2,8,4782.18,reset
2026-04-05T12:49:00,191.76.161.55,192.168.155.170,udp,452,0.09,8,3221.09,syn_sent
2026-04-05T12:49:30,235.221.60.137,172.17.142.226,udp,808,0.28,8,10948.05,unknown
2026-04-05T12:50:00,225.12.110.1,10.117.48.216,icmp,93,0.07,1,12333.41,reset
2026-04-05T12:50:30,225.47.102.108,172.24.162.200,icmp,853,0.28,R,10842.49,unknown
2026-04-05T12:51:00,150.196.79.53,192.168.233.108,icmp,259,0.27,,4044.5,syn_sent
2026-04-05T12:51:30,78.220.225.40,10.223.139.18,udp,601,0.3,8,14066.12,unknown
2026-04-05T12:52:00,196.141.97.147,10.60.117.55,icmp,597,0.17,1,10749.4,unknown
2026-04-05T12:52:30,73.87.251.53,172.26.175.4,icmp,297,0.02,,5238.64,syn_sent
2026-04-05T12:53:00,182.207.99.133,172.23.131.33,udp,197,0.13,R,4948.43,unknown
2026-04-05T12:53:30,238.89.200.178,192.168.208.181,udp,691,0.0,R,9706.8,unknown
2026-04-05T12:54:00,71.159.148.98,172.26.157.77,udp,103,0.14,8,11891.32,closed
2026-04-05T12:54:30,22.76.208.184,192.168.13.92,icmp,484,0.18,0,8523.75,syn_sent
2026-04-05T12:55:00,226.43.238.223,192.168.124.169,icmp,73,0.27,,10918.3,syn_sent
2026-04-05T12:55:30,222.93.170.61,192.168.11.67,icmp,367,0.0,1,3648.26,syn_sent
2026-04-05T12:56:00,68.43.141.87,192.168.53.54,icmp,824,0.03,0,12573.99,reset
2026-04-05T12:56:30,182.228.133.15,172.27.87.208,icmp,615,0.31,1,13872.28,reset
2026-04-05T12:57:00,229.83.118.23,172.23.151.13,udp,242,0.36,8,12880.37,closed
2026-04-05T12:57:30,175.45.90.119,10.202.235.100,udp,466,0.15,0,6982.77,unknown
2026-04-05T12:58:00,57.107.206.250,10.58.244.99,udp,535,0.06,R,4564.9,closed
2026-04-05T12:58:30,131.37.83.194,192.168.101.44,icmp,191,0.19,1,13527.86,syn_sent
2026-04-05T12:59:00,224.86.32.242,10.204.200.137,udp,595,0.19,,3426.16,unknown
2026-04-05T12:59:30,66.160.107.179,192.168.175.81,udp,746,0.13,1,3350.79,reset
2026-04-05T13:00:00,224.161.104.81,10.125.134.46,icmp,455,0.36,1,6372.66,closed
2026-04-05T13:00:30,42.220.108.61,10.188.227.198,udp,709,0.22,1,10174.71,syn_sent
2026-04-05T13:01:00,159.82.160.114,10.43.212.211,udp,701,0.07,R,14473.66,unknown
2026-04-05T13:01:30,140.36.222.132,192.168.198.44,udp,600,0.16,1,4317.81,syn_sent
2026-04-05T13:02:00,196.116.239.21,172.20.184.226,udp,877,0.08,,5734.65,unknown
2026-04-05T13:02:30,219.208.102.175,172.29.23.70,icmp,434,0.0,1,3482.66,closed
2026-04-05T13:03:00,13.241.138.215,172.18.82.112,icmp,258,0.23,1,11244.27,syn_sent
2026-04-05T13:03:30,60.86.56.91,10.183.230.53,udp,576,0.04,R,4040.68,reset
2026-04-05T13:04:00,230.124.115.234,192.168.69.102,udp,822,0.05,,14402.89,unknown
2026-04-05T13:04:30,209.126.247.203,10.200.104.61,udp,277,0.15,0,6974.79,reset
2026-04-05T13:05:00,22.60.51.181,172.31.219.120,udp,401,0.06,0,6789.13,reset
2026-04-05T13:05:30,180.130.152.132,172.18.181.48,udp,447,0.09,R,4255.22,reset
2026-04-05T13:06:00,115.128.244.125,172.17.38.2,udp,700,0.12,8,4959.57,unknown
2026-04-05T13:06:30,106.119.40.117,172.23.144.146,icmp,379,0.33,8,8061.52,closed
2026-04-05T13:07:00,66.185.13.111,192.168.22.112,udp,819,0.3,,14269.61,syn_sent
2026-04-05T13:07:30,28.59.62.84,172.25.130.217,udp,141,0.22,1,10141.58,closed
2026-04-05T13:08:00,206.62.9.201,10.43.106.117,udp,74,0.34,1,5004.59,reset
2026-04-05T13:08:30,189.29.65.241,172.24.95.109,udp,56,0.06,,6448.33,syn_sent
2026-04-05T13:09:00,203.132.31.28,10.167.14.238,icmp,873,0.12,0,13896.11,closed
2026-04-05T13:09:30,159.207.158.147,10.26.102.210,udp,803,0.12,8,6137.49,reset
2026-04-05T13:10:00,27.241.118.118,172.24.228.16,udp,110,0.14,8,5519.84,unknown
2026-04-05T13:10:30,171.224.156.8,10.107.85.222,udp,108,0.15,1,8950.89,syn_sent
2026-04-05T13:11:00,36.68.147.34,172.20.123.19,icmp,478,0.07,8,4267.28,syn_sent
2026-04-05T13:11:30,11.73.37.240,10.65.169.168,icmp,826,0.31,0,13628.0,syn_sent
2026-04-05T13:12:00,188.220.145.140,192.168.87.197,udp,614,0.39,8,7367.5,syn_sent
2026-04-05T13:12:30,161.20.133.240,192.168.239.183,udp,800,0.34,0,7103.38,reset
2026-04-05T13:13:00,138.131.79.164,192.168.5.160,icmp,448,0.22,,13509.09,syn_sent
2026-04-05T13:13:30,172.18.95.148,191.82.170.231,icmp,380,1.58,S,240.51,closed
2026-04-05T13:14:00,172.28.234.89,172.28.234.89,udp,1317,1.0,2,1317.0,reset
2026-04-05T13:14:30,192.168.96.191,181.36.208.138,tcp,688,1.21,18,568.6,reset
2026-04-05T13:15:00,192.168.84.254,192.168.84.254,udp,111,0.36,18,308.33,reset
2026-04-05T13:15:30,172.24.69.157,95.1.109.177,tcp,615,1.97,"S,A",312.18,syn_recv
2026-04-05T13:16:00,172.20.163.21,172.20.163.21,icmp,218,0.17,"S,A",1282.35,syn_sent
2026-04-05T13:16:30,10.17.113.236,136.10.225.176,tcp,1320,0.91,S,1450.55,syn_sent
2026-04-05T13:17:00,172.21.219.174,172.21.219.174,udp,989,0.18,,5494.44,syn_recv
2026-04-05T13:17:30,192.168.144.219,242.73.218.59,udp,1400,0.66,18,2121.21,syn_sent
2026-04-05T13:18:00,172.25.7.66,172.25.7.66,tcp,1135,0.95,F,1194.74,closed
2026-04-05T13:18:30,10.254.122.242,106.102.252.104,udp,459,1.8,S,255.0,syn_recv
2026-04-05T13:19:00,10.171.27.242,10.171.27.242,udp,426,0.47,F,906.38,syn_sent
2026-04-05T13:19:30,10.110.79.249,158.43.211.123,udp,582,1.58,18,368.35,reset
2026-04-05T13:20:00,10.39.171.42,10.39.171.42,udp,914,0.61,16,1498.36,syn_recv
2026-04-05T13:20:30,10.94.157.8,251.186.196.60,tcp,923,1.12,16,824.11,syn_recv
2026-04-05T13:21:00,172.22.251.177,172.22.251.177,tcp,890,0.86,F,1034.88,reset
2026-04-05T13:21:30,192.168.195.58,178.148.239.69,udp,143,1.8,F,79.44,syn_sent
2026-04-05T13:22:00,10.144.66.135,10.144.66.135,tcp,495,0.56,18,883.93,syn_recv
2026-04-05T13:22:30,172.27.147.215,100.189.118.132,icmp,743,0.9,S,825.56,reset
2026-04-05T13:23:00,192.168.179.133,192.168.179.133,icmp,1398,0.65,16,2150.77,reset
2026-04-05T13:23:30,101.169.9.130,192.168.40.43,tcp,4519,1.46,R,6734.84,established
2026-04-05T13:24:00,43.71.180.70,192.168.241.145,icmp,1629,1.11,P,6273.39,syn_sent
2026-04-05T13:24:30,243.9.125.181,172.28.14.31,udp,3327,1.14,R,7214.86,established
2026-04-05T13:25:00,100.63.115.238,172.29.24.219,icmp,1536,0.5,,7940.05,fin_wait
2026-04-05T13:25:30,198.162.227.108,172.26.77.231,icmp,1464,0.98,S,2647.87,fin_wait
2026-04-05T13:26:00,141.43.53.252,10.129.110.57,udp,5831,0.65,F,8649.11,reset
2026-04-05T13:26:30,69.18.105.121,10.232.51.165,udp,1423,0.94,,7596.16,established
2026-04-05T13:27:00,25.179.102.168,10.0.17.6,tcp,5072,1.49,P,1709.17,syn_sent
2026-04-05T13:27:30,192.168.254.175,172.24.10.13,icmp,2313,0.7,16,3304.29,established
2026-04-05T13:28:00,172.31.89.226,172.19.213.225,tcp,2101,2.73,0,769.6,closed
2026-04-05T13:28:30,192.168.193.250,10.169.129.21,tcp,1905,2.72,18,700.37,syn_recv
2026-04-05T13:29:00,10.203.40.49,192.168.236.50,udp,252,3.09,0,81.55,syn_recv
2026-04-05T13:29:30,192.168.155.117,192.168.32.49,udp,2058,2.12,16,970.75,established
2026-04-05T13:30:00,116.19.246.245,10.159.114.25,icmp,80,0.36,1,4545.47,reset
2026-04-05T13:30:30,121.53.6.210,172.31.95.126,udp,725,0.26,1,6728.09,closed
2026-04-05T13:31:00,181.206.56.97,172.27.170.241,icmp,792,0.31,0,13498.86,reset
2026-04-05T13:31:30,215.61.228.106,172.17.131.71,udp,871,0.36,0,8972.12,unknown
2026-04-05T13:32:00,97.177.204.136,10.171.110.157,udp,616,0.16,R,14089.56,unknown
2026-04-05T13:32:30,150.113.7.203,192.168.111.102,udp,774,0.03,1,5340.39,closed
2026-04-05T13:33:00,16.70.188.159,192.168.22.40,icmp,223,0.18,,9198.61,closed
2026-04-05T13:33:30,231.30.206.18,10.180.223.122,udp,743,0.12,1,4606.34,unknown
2026-04-05T13:34:00,182.50.187.215,172.20.94.253,udp,555,0.4,1,12659.05,syn_sent
2026-04-05T13:34:30,77.21.45.142,192.168.14.3,udp,282,0.25,0,8566.06,syn_sent
2026-04-05T13:35:00,245.89.46.3,192.168.53.27,icmp,129,0.37,0,14769.38,unknown
2026-04-05T13:35:30,218.217.216.214,172.26.50.119,udp,723,0.29,R,14194.2,closed
2026-04-05T13:36:00,39.213.121.25,10.243.245.128,udp,72,0.06,1,8148.88,reset
